,Area,Classification
6445,ES_40044,0
6446,ES_40045,0
6447,ES_40046,0
6448,ES_40047,0
6449,ES_40048,0
6450,ES_40049,0
6451,ES_40051,0
6452,ES_40052,0
6453,ES_40053,0
6454,ES_40054,0
6455,ES_40055,0
6456,ES_40056,0
6457,ES_40057,0
6458,ES_40058,0
6459,ES_40059,0
6460,ES_40060,0
6461,ES_40061,0
6462,ES_40062,0
6463,ES_40063,2
6464,ES_40065,0
6465,ES_40068,0
6466,ES_40069,0
6467,ES_40070,0
6468,ES_40071,0
6469,ES_40072,0
6470,ES_40073,0
6471,ES_40074,0
6472,ES_40075,0
6473,ES_40076,2
6474,ES_40077,0
6475,ES_40078,0
6476,ES_40079,0
6477,ES_40080,0
6478,ES_40081,0
6479,ES_40082,0
6480,ES_40083,0
6481,ES_40084,0
6482,ES_40086,0
6483,ES_40087,0
6484,ES_40088,0
6485,ES_40089,0
6486,ES_40091,0
6487,ES_40092,0
6488,ES_40093,0
6489,ES_40094,0
6490,ES_40095,0
6491,ES_40097,0
6492,ES_40099,0
6493,ES_40100,0
6494,ES_40101,0
6495,ES_40103,0
6496,ES_40104,0
6497,ES_40105,0
6498,ES_40106,0
6499,ES_40107,0
6500,ES_40108,0
6501,ES_40109,0
6502,ES_40110,0
6503,ES_40111,0
6504,ES_40112,0
6505,ES_40113,0
6506,ES_40115,0
6507,ES_40118,0
6508,ES_40119,0
6509,ES_40120,0
6510,ES_40121,0
6511,ES_40122,0
6512,ES_40123,0
6513,ES_40124,0
6514,ES_40125,0
6515,ES_40126,0
6516,ES_40127,0
6517,ES_40128,0
6518,ES_40129,0
6519,ES_40130,0
6520,ES_40131,0
6521,ES_40132,0
6522,ES_40134,0
6523,ES_40135,0
6524,ES_40136,0
6525,ES_40138,0
6526,ES_40139,0
6527,ES_40140,0
6528,ES_40141,0
6529,ES_40142,0
6530,ES_40143,0
6531,ES_40144,0
6532,ES_40145,0
6533,ES_40146,0
6534,ES_40148,0
6535,ES_40149,0
6536,ES_40150,0
6537,ES_40151,0
6538,ES_40152,0
6539,ES_40154,0
6540,ES_40155,0
6541,ES_40156,0
6542,ES_40157,0
6543,ES_40158,0
6544,ES_40159,0
6545,ES_40160,0
6546,ES_40161,0
6547,ES_40162,0
6548,ES_40163,0
6549,ES_40164,0
6550,ES_40165,0
6551,ES_40166,0
6552,ES_40168,0
6553,ES_40170,2
6554,ES_40171,0
6555,ES_40172,0
6556,ES_40173,0
6557,ES_40174,0
6558,ES_40176,0
6559,ES_40177,0
6560,ES_40178,0
6561,ES_40179,0
6562,ES_40180,0
6563,ES_40181,2
6564,ES_40182,0
6565,ES_40183,0
6566,ES_40184,0
6567,ES_40185,2
6568,ES_40186,0
6569,ES_40188,0
6570,ES_40189,0
6571,ES_40190,0
6572,ES_40191,0
6573,ES_40192,0
6574,ES_40193,0
6575,ES_40194,1
6576,ES_40195,0
6577,ES_40196,0
6578,ES_40198,0
6579,ES_40199,0
6580,ES_40200,0
6581,ES_40201,0
6582,ES_40202,0
6583,ES_40203,0
6584,ES_40204,0
6585,ES_40205,0
6586,ES_40206,0
6587,ES_40207,0
6588,ES_40208,0
6589,ES_40210,0
6590,ES_40211,0
6591,ES_40212,0
6592,ES_40213,0
6593,ES_40214,0
6594,ES_40215,0
6595,ES_40216,0
6596,ES_40218,0
6597,ES_40219,0
6598,ES_40220,0
6599,ES_40221,0
6600,ES_40222,0
6601,ES_40223,0
6602,ES_40224,0
6603,ES_40225,0
6604,ES_40228,0
6605,ES_40229,0
6606,ES_40230,0
6607,ES_40231,0
6608,ES_40233,0
6609,ES_40234,0
6610,ES_40901,0
6611,ES_40902,0
6612,ES_40903,0
6613,ES_40904,0
6614,ES_40905,0
6615,ES_40906,0
6616,ES_41001,0
6617,ES_41002,0
6618,ES_41003,0
6619,ES_41004,1
6620,ES_41005,0
6621,ES_41006,0
6622,ES_41007,2
6623,ES_41008,0
6624,ES_41009,0
6625,ES_41010,0
6626,ES_41011,2
6627,ES_41012,2
6628,ES_41013,0
6629,ES_41014,0
6630,ES_41015,0
6631,ES_41016,2
6632,ES_41017,2
6633,ES_41018,0
6634,ES_41019,0
6635,ES_41020,2
6636,ES_41021,2
6637,ES_41022,0
6638,ES_41023,0
6639,ES_41024,1
6640,ES_41025,0
6641,ES_41026,0
6642,ES_41027,0
6643,ES_41028,0
6644,ES_41029,2
6645,ES_41030,0
6646,ES_41031,0
6647,ES_41032,0
6648,ES_41033,0
6649,ES_41034,2
6650,ES_41035,0
6651,ES_41036,0
6652,ES_41037,0
6653,ES_41038,3
6654,ES_41039,2
6655,ES_41040,2
6656,ES_41041,0
6657,ES_41042,0
6658,ES_41043,0
6659,ES_41044,0
6660,ES_41045,2
6661,ES_41046,0
6662,ES_41047,2
6663,ES_41048,0
6664,ES_41049,2
6665,ES_41050,0
6666,ES_41051,0
6667,ES_41052,0
6668,ES_41053,2
6669,ES_41054,0
6670,ES_41055,0
6671,ES_41056,0
6672,ES_41057,0
6673,ES_41058,2
6674,ES_41059,1
6675,ES_41060,2
6676,ES_41061,0
6677,ES_41062,0
6678,ES_41063,0
6679,ES_41064,0
6680,ES_41065,2
6681,ES_41066,0
6682,ES_41067,0
6683,ES_41068,2
6684,ES_41069,2
6685,ES_41070,0
6686,ES_41071,0
6687,ES_41072,0
6688,ES_41073,0
6689,ES_41074,0
6690,ES_41075,2
6691,ES_41076,0
6692,ES_41077,0
6693,ES_41078,0
6694,ES_41079,2
6695,ES_41080,0
6696,ES_41081,1
6697,ES_41082,0
6698,ES_41083,0
6699,ES_41084,0
6700,ES_41085,2
6701,ES_41086,2
6702,ES_41087,2
6703,ES_41088,0
6704,ES_41089,0
6705,ES_41090,0
6706,ES_41092,0
6707,ES_41093,2
6708,ES_41094,0
6709,ES_41095,1
6710,ES_41096,2
6711,ES_41097,0
6712,ES_41098,0
6713,ES_41099,0
6714,ES_41100,0
6715,ES_41101,0
6716,ES_41102,2
6717,ES_41901,0
6718,ES_41902,0
6719,ES_41903,0
6720,ES_41904,0
6721,ES_42001,0
6722,ES_42003,0
6723,ES_42004,0
6724,ES_42006,0
6725,ES_42007,0
6726,ES_42008,0
6727,ES_42009,0
6728,ES_42010,0
6729,ES_42011,0
6730,ES_42012,0
6731,ES_42013,0
6732,ES_42014,0
6733,ES_42015,0
6734,ES_42016,0
6735,ES_42017,0
6736,ES_42018,0
6737,ES_42019,0
6738,ES_42020,2
6739,ES_42021,0
6740,ES_42022,0
6741,ES_42023,0
6742,ES_42024,0
6743,ES_42025,1
6744,ES_42026,0
6745,ES_42027,0
6746,ES_42028,0
6747,ES_42029,0
6748,ES_42030,0
6749,ES_42031,0
6750,ES_42032,0
6751,ES_42033,0
6752,ES_42034,0
6753,ES_42035,0
6754,ES_42036,0
6755,ES_42037,0
6756,ES_42038,0
6757,ES_42039,0
6758,ES_42041,0
6759,ES_42042,0
6760,ES_42043,2
6761,ES_42044,0
6762,ES_42045,0
6763,ES_42046,0
6764,ES_42048,0
6765,ES_42049,0
6766,ES_42050,0
6767,ES_42051,0
6768,ES_42052,0
6769,ES_42053,0
6770,ES_42054,0
6771,ES_42055,0
6772,ES_42056,0
6773,ES_42057,0
6774,ES_42058,0
6775,ES_42059,0
6776,ES_42060,0
6777,ES_42061,0
6778,ES_42062,0
6779,ES_42063,0
6780,ES_42064,0
6781,ES_42065,0
6782,ES_42068,0
6783,ES_42069,0
6784,ES_42070,0
6785,ES_42071,0
6786,ES_42073,0
6787,ES_42075,0
6788,ES_42076,0
6789,ES_42078,0
6790,ES_42079,0
6791,ES_42080,0
6792,ES_42081,0
6793,ES_42082,0
6794,ES_42083,0
6795,ES_42084,0
6796,ES_42085,0
6797,ES_42086,0
6798,ES_42087,0
6799,ES_42088,0
6800,ES_42089,0
6801,ES_42090,0
6802,ES_42092,0
6803,ES_42093,0
6804,ES_42094,0
6805,ES_42095,2
6806,ES_42096,0
6807,ES_42097,0
6808,ES_42098,0
6809,ES_42100,0
6810,ES_42103,0
6811,ES_42105,0
6812,ES_42106,0
6813,ES_42107,0
6814,ES_42108,0
6815,ES_42110,0
6816,ES_42111,0
6817,ES_42113,2
6818,ES_42115,0
6819,ES_42116,0
6820,ES_42117,0
6821,ES_42118,0
6822,ES_42119,0
6823,ES_42120,0
6824,ES_42121,0
6825,ES_42123,0
6826,ES_42124,0
6827,ES_42125,0
6828,ES_42127,0
6829,ES_42128,0
6830,ES_42129,0
6831,ES_42130,0
6832,ES_42131,0
6833,ES_42132,0
6834,ES_42134,0
6835,ES_42135,0
6836,ES_42139,0
6837,ES_42140,0
6838,ES_42141,0
6839,ES_42142,0
6840,ES_42144,0
6841,ES_42145,0
6842,ES_42148,0
6843,ES_42149,0
6844,ES_42151,0
6845,ES_42152,0
6846,ES_42153,0
6847,ES_42154,0
6848,ES_42155,0
6849,ES_42156,0
6850,ES_42157,0
6851,ES_42158,0
6852,ES_42159,0
6853,ES_42160,0
6854,ES_42161,0
6855,ES_42162,2
6856,ES_42163,0
6857,ES_42164,2
6858,ES_42165,0
6859,ES_42166,0
6860,ES_42167,0
6861,ES_42168,0
6862,ES_42171,0
6863,ES_42172,0
6864,ES_42173,1
6865,ES_42174,0
6866,ES_42175,0
6867,ES_42176,0
6868,ES_42177,0
6869,ES_42178,0
6870,ES_42181,0
6871,ES_42182,0
6872,ES_42183,0
6873,ES_42184,0
6874,ES_42185,0
6875,ES_42187,0
6876,ES_42188,0
6877,ES_42189,0
6878,ES_42190,0
6879,ES_42191,0
6880,ES_42192,0
6881,ES_42193,0
6882,ES_42194,0
6883,ES_42195,0
6884,ES_42196,0
6885,ES_42197,0
6886,ES_42198,0
6887,ES_42200,0
6888,ES_42201,0
6889,ES_42202,0
6890,ES_42204,0
6891,ES_42205,0
6892,ES_42206,0
6893,ES_42207,0
6894,ES_42208,0
6895,ES_42209,0
6896,ES_42211,0
6897,ES_42212,0
6898,ES_42213,0
6899,ES_42215,0
6900,ES_42216,0
6901,ES_42217,0
6902,ES_42218,0
6903,ES_42219,0
6904,ES_43001,2
6905,ES_43002,0
6906,ES_43003,0
6907,ES_43004,1
6908,ES_43005,2
6909,ES_43006,0
6910,ES_43007,0
6911,ES_43008,0
6912,ES_43009,0
6913,ES_43010,0
6914,ES_43011,0
6915,ES_43012,0
6916,ES_43013,1
6917,ES_43014,1
6918,ES_43015,0
6919,ES_43016,0
6920,ES_43017,0
6921,ES_43018,0
6922,ES_43019,2
6923,ES_43020,0
6924,ES_43021,0
6925,ES_43022,0
6926,ES_43023,0
6927,ES_43024,0
6928,ES_43025,0
6929,ES_43026,0
6930,ES_43027,0
6931,ES_43028,2
6932,ES_43029,2
6933,ES_43030,0
6934,ES_43031,0
6935,ES_43032,0
6936,ES_43033,0
6937,ES_43034,0
6938,ES_43035,0
6939,ES_43036,0
6940,ES_43037,3
6941,ES_43038,1
6942,ES_43039,0
6943,ES_43040,0
6944,ES_43041,0
6945,ES_43042,0
6946,ES_43043,2
6947,ES_43044,2
6948,ES_43045,0
6949,ES_43046,0
6950,ES_43047,0
6951,ES_43048,2
6952,ES_43049,2
6953,ES_43050,0
6954,ES_43051,1
6955,ES_43052,0
6956,ES_43053,0
6957,ES_43054,1
6958,ES_43055,0
6959,ES_43056,0
6960,ES_43057,0
6961,ES_43058,0
6962,ES_43059,0
6963,ES_43060,2
6964,ES_43061,0
6965,ES_43062,0
6966,ES_43063,0
6967,ES_43064,0
6968,ES_43065,0
6969,ES_43066,0
6970,ES_43067,0
6971,ES_43068,0
6972,ES_43069,0
6973,ES_43070,0
6974,ES_43071,0
6975,ES_43072,0
6976,ES_43073,0
6977,ES_43074,0
6978,ES_43075,0
6979,ES_43076,0
6980,ES_43077,0
6981,ES_43078,0
6982,ES_43079,0
6983,ES_43080,0
6984,ES_43081,0
6985,ES_43082,0
6986,ES_43083,0
6987,ES_43084,0
6988,ES_43085,0
6989,ES_43086,1
6990,ES_43088,0
6991,ES_43089,0
6992,ES_43090,2
6993,ES_43091,0
6994,ES_43092,1
6995,ES_43093,2
6996,ES_43094,0
6997,ES_43095,0
6998,ES_43096,0
6999,ES_43097,0
7000,ES_43098,0
7001,ES_43099,2
7002,ES_43100,0
7003,ES_43101,0
7004,ES_43102,0
7005,ES_43103,0
7006,ES_43104,2
7007,ES_43105,0
7008,ES_43106,0
7009,ES_43107,0
7010,ES_43108,0
7011,ES_43109,0
7012,ES_43110,0
7013,ES_43111,0
7014,ES_43112,0
7015,ES_43113,0
7016,ES_43114,0
7017,ES_43115,0
7018,ES_43116,0
7019,ES_43117,0
7020,ES_43118,0
7021,ES_43119,0
7022,ES_43120,2
7023,ES_43121,0
7024,ES_43122,0
7025,ES_43123,1
7026,ES_43124,0
7027,ES_43125,0
7028,ES_43126,0
7029,ES_43127,0
7030,ES_43128,0
7031,ES_43129,0
7032,ES_43130,0
7033,ES_43131,2
7034,ES_43132,0
7035,ES_43133,2
7036,ES_43134,0
7037,ES_43135,0
7038,ES_43136,2
7039,ES_43137,0
7040,ES_43138,2
7041,ES_43139,0
7042,ES_43140,0
7043,ES_43141,0
7044,ES_43142,0
7045,ES_43143,0
7046,ES_43144,0
7047,ES_43145,2
7048,ES_43146,0
7049,ES_43147,2
7050,ES_43148,3
7051,ES_43149,0
7052,ES_43150,2
7053,ES_43151,0
7054,ES_43152,0
7055,ES_43153,2
7056,ES_43154,0
7057,ES_43155,1
7058,ES_43156,2
7059,ES_43157,0
7060,ES_43158,0
7061,ES_43159,0
7062,ES_43160,0
7063,ES_43161,2
7064,ES_43162,2
7065,ES_43163,1
7066,ES_43164,0
7067,ES_43165,0
7068,ES_43166,0
7069,ES_43167,0
7070,ES_43168,0
7071,ES_43169,0
7072,ES_43170,0
7073,ES_43171,2
7074,ES_43172,0
7075,ES_43173,0
7076,ES_43174,0
7077,ES_43175,0
7078,ES_43176,2
7079,ES_43177,0
7080,ES_43178,0
7081,ES_43901,2
7082,ES_43902,0
7083,ES_43903,0
7084,ES_43904,0
7085,ES_43905,1
7086,ES_43906,0
7087,ES_43907,0
7088,ES_44001,0
7089,ES_44002,0
7090,ES_44003,0
7091,ES_44004,0
7092,ES_44005,0
7093,ES_44006,0
7094,ES_44007,0
7095,ES_44008,2
7096,ES_44009,2
7097,ES_44010,0
7098,ES_44011,0
7099,ES_44012,0
7100,ES_44013,2
7101,ES_44014,0
7102,ES_44016,0
7103,ES_44017,0
7104,ES_44018,0
7105,ES_44019,0
7106,ES_44020,0
7107,ES_44021,0
7108,ES_44022,0
7109,ES_44023,0
7110,ES_44024,0
7111,ES_44025,2
7112,ES_44026,0
7113,ES_44027,0
7114,ES_44028,0
7115,ES_44029,0
7116,ES_44031,0
7117,ES_44032,0
7118,ES_44033,0
7119,ES_44034,0
7120,ES_44035,0
7121,ES_44036,0
7122,ES_44037,0
7123,ES_44038,0
7124,ES_44039,0
7125,ES_44040,0
7126,ES_44041,0
7127,ES_44042,0
7128,ES_44043,0
7129,ES_44044,0
7130,ES_44045,0
7131,ES_44046,0
7132,ES_44047,0
7133,ES_44048,0
7134,ES_44049,0
7135,ES_44050,2
7136,ES_44051,0
7137,ES_44052,0
7138,ES_44053,0
7139,ES_44054,0
7140,ES_44055,0
7141,ES_44056,0
7142,ES_44059,0
7143,ES_44060,0
7144,ES_44061,0
7145,ES_44062,0
7146,ES_44063,0
7147,ES_44064,0
7148,ES_44065,0
7149,ES_44066,0
7150,ES_44067,0
7151,ES_44068,0
7152,ES_44070,0
7153,ES_44071,0
7154,ES_44074,0
7155,ES_44075,0
7156,ES_44076,0
7157,ES_44077,0
7158,ES_44080,0
7159,ES_44082,0
7160,ES_44084,0
7161,ES_44085,0
7162,ES_44086,0
7163,ES_44087,0
7164,ES_44088,0
7165,ES_44089,0
7166,ES_44090,0
7167,ES_44092,0
7168,ES_44093,0
7169,ES_44094,0
7170,ES_44096,0
7171,ES_44097,0
7172,ES_44099,0
7173,ES_44100,0
7174,ES_44101,0
7175,ES_44102,0
7176,ES_44103,0
7177,ES_44105,0
7178,ES_44106,0
7179,ES_44107,0
7180,ES_44108,0
7181,ES_44109,0
7182,ES_44110,0
7183,ES_44111,0
7184,ES_44112,0
7185,ES_44113,0
7186,ES_44114,0
7187,ES_44115,0
7188,ES_44116,0
7189,ES_44117,0
7190,ES_44118,0
7191,ES_44119,0
7192,ES_44120,0
7193,ES_44121,0
7194,ES_44122,0
7195,ES_44123,0
7196,ES_44124,0
7197,ES_44125,0
7198,ES_44126,0
7199,ES_44127,0
7200,ES_44128,0
7201,ES_44129,0
7202,ES_44130,0
7203,ES_44131,0
7204,ES_44132,0
7205,ES_44133,0
7206,ES_44135,0
7207,ES_44136,0
7208,ES_44137,0
7209,ES_44138,0
7210,ES_44141,0
7211,ES_44142,0
7212,ES_44143,0
7213,ES_44144,0
7214,ES_44145,0
7215,ES_44146,0
7216,ES_44147,2
7217,ES_44148,0
7218,ES_44149,0
7219,ES_44150,0
7220,ES_44151,0
7221,ES_44152,0
7222,ES_44153,0
7223,ES_44154,0
7224,ES_44155,0
7225,ES_44156,0
7226,ES_44157,0
7227,ES_44158,0
7228,ES_44159,0
7229,ES_44160,0
7230,ES_44161,0
7231,ES_44163,0
7232,ES_44164,0
7233,ES_44165,0
7234,ES_44167,0
7235,ES_44168,0
7236,ES_44169,0
7237,ES_44171,0
7238,ES_44172,0
7239,ES_44173,0
7240,ES_44174,0
7241,ES_44175,0
7242,ES_44176,0
7243,ES_44177,0
7244,ES_44178,0
7245,ES_44179,0
7246,ES_44180,0
7247,ES_44181,0
7248,ES_44182,0
7249,ES_44183,0
7250,ES_44184,0
7251,ES_44185,0
7252,ES_44187,0
7253,ES_44189,0
7254,ES_44190,0
7255,ES_44191,0
7256,ES_44192,0
7257,ES_44193,0
7258,ES_44194,0
7259,ES_44195,0
7260,ES_44196,0
7261,ES_44197,0
7262,ES_44198,0
7263,ES_44199,0
7264,ES_44200,0
7265,ES_44201,0
7266,ES_44203,0
7267,ES_44204,0
7268,ES_44205,0
7269,ES_44206,0
7270,ES_44207,0
7271,ES_44208,0
7272,ES_44209,0
7273,ES_44210,0
7274,ES_44211,0
7275,ES_44212,0
7276,ES_44213,0
7277,ES_44215,0
7278,ES_44216,1
7279,ES_44217,0
7280,ES_44218,0
7281,ES_44219,0
7282,ES_44220,0
7283,ES_44221,0
7284,ES_44222,0
7285,ES_44223,0
7286,ES_44224,0
7287,ES_44225,0
7288,ES_44226,0
7289,ES_44227,0
7290,ES_44228,0
7291,ES_44229,0
7292,ES_44230,0
7293,ES_44231,0
7294,ES_44232,0
7295,ES_44234,0
7296,ES_44235,0
7297,ES_44236,0
7298,ES_44237,0
7299,ES_44238,0
7300,ES_44239,0
7301,ES_44240,0
7302,ES_44241,0
7303,ES_44243,0
7304,ES_44244,0
7305,ES_44245,0
7306,ES_44246,1
7307,ES_44247,0
7308,ES_44249,0
7309,ES_44250,0
7310,ES_44251,0
7311,ES_44252,0
7312,ES_44256,0
7313,ES_44257,0
7314,ES_44258,0
7315,ES_44260,0
7316,ES_44261,0
7317,ES_44262,0
7318,ES_44263,0
7319,ES_44264,0
7320,ES_44265,0
7321,ES_44266,0
7322,ES_44267,0
7323,ES_44268,0
7324,ES_45001,0
7325,ES_45002,0
7326,ES_45003,0
7327,ES_45004,0
7328,ES_45005,0
7329,ES_45006,0
7330,ES_45007,0
7331,ES_45008,0
7332,ES_45009,0
7333,ES_45010,0
7334,ES_45011,0
7335,ES_45012,0
7336,ES_45013,0
7337,ES_45014,0
7338,ES_45015,0
7339,ES_45016,0
7340,ES_45017,0
7341,ES_45018,0
7342,ES_45019,2
7343,ES_45020,0
7344,ES_45021,0
7345,ES_45022,0
7346,ES_45023,0
7347,ES_45024,0
7348,ES_45025,0
7349,ES_45026,0
7350,ES_45027,0
7351,ES_45028,0
7352,ES_45029,0
7353,ES_45030,0
7354,ES_45031,0
7355,ES_45032,0
7356,ES_45033,0
7357,ES_45034,0
7358,ES_45035,0
7359,ES_45036,0
7360,ES_45037,0
7361,ES_45038,0
7362,ES_45039,0
7363,ES_45040,0
7364,ES_45041,2
7365,ES_45042,0
7366,ES_45043,0
7367,ES_45045,0
7368,ES_45046,0
7369,ES_45047,0
7370,ES_45048,0
7371,ES_45049,0
7372,ES_45050,0
7373,ES_45051,0
7374,ES_45052,0
7375,ES_45053,2
7376,ES_45054,2
7377,ES_45055,0
7378,ES_45056,0
7379,ES_45057,0
7380,ES_45058,0
7381,ES_45059,0
7382,ES_45060,0
7383,ES_45061,2
7384,ES_45062,0
7385,ES_45063,0
7386,ES_45064,0
7387,ES_45065,0
7388,ES_45066,2
7389,ES_45067,0
7390,ES_45068,0
7391,ES_45069,0
7392,ES_45070,0
7393,ES_45071,0
7394,ES_45072,0
7395,ES_45073,0
7396,ES_45074,0
7397,ES_45075,0
7398,ES_45076,0
7399,ES_45077,0
7400,ES_45078,0
7401,ES_45079,0
7402,ES_45080,0
7403,ES_45081,1
7404,ES_45082,0
7405,ES_45083,0
7406,ES_45084,0
7407,ES_45085,0
7408,ES_45086,0
7409,ES_45087,2
7410,ES_45088,0
7411,ES_45089,0
7412,ES_45090,0
7413,ES_45091,0
7414,ES_45092,0
7415,ES_45093,0
7416,ES_45094,0
7417,ES_45095,0
7418,ES_45096,0
7419,ES_45097,0
7420,ES_45098,0
7421,ES_45099,2
7422,ES_45100,0
7423,ES_45101,0
7424,ES_45102,0
7425,ES_45103,0
7426,ES_45104,0
7427,ES_45105,0
7428,ES_45106,2
7429,ES_45107,0
7430,ES_45108,0
7431,ES_45109,0
7432,ES_45110,0
7433,ES_45111,0
7434,ES_45112,0
7435,ES_45113,2
7436,ES_45114,0
7437,ES_45115,0
7438,ES_45116,0
7439,ES_45117,0
7440,ES_45118,0
7441,ES_45119,0
7442,ES_45120,0
7443,ES_45121,2
7444,ES_45122,2
7445,ES_45123,0
7446,ES_45124,0
7447,ES_45125,0
7448,ES_45126,0
7449,ES_45127,0
7450,ES_45128,0
7451,ES_45129,0
7452,ES_45130,0
7453,ES_45131,0
7454,ES_45132,0
7455,ES_45133,0
7456,ES_45134,0
7457,ES_45135,2
7458,ES_45136,2
7459,ES_45137,0
7460,ES_45138,0
7461,ES_45139,0
7462,ES_45140,0
7463,ES_45141,0
7464,ES_45142,2
7465,ES_45143,0
7466,ES_45144,0
7467,ES_45145,0
7468,ES_45146,0
7469,ES_45147,0
7470,ES_45148,0
7471,ES_45149,0
7472,ES_45150,0
7473,ES_45151,0
7474,ES_45152,0
7475,ES_45153,0
7476,ES_45154,0
7477,ES_45155,0
7478,ES_45156,2
7479,ES_45157,0
7480,ES_45158,0
7481,ES_45159,0
7482,ES_45160,0
7483,ES_45161,2
7484,ES_45162,0
7485,ES_45163,2
7486,ES_45164,0
7487,ES_45165,1
7488,ES_45166,2
7489,ES_45167,0
7490,ES_45168,3
7491,ES_45169,0
7492,ES_45170,0
7493,ES_45171,0
7494,ES_45172,0
7495,ES_45173,2
7496,ES_45174,0
7497,ES_45175,0
7498,ES_45176,0
7499,ES_45177,0
7500,ES_45179,0
7501,ES_45180,0
7502,ES_45181,0
7503,ES_45182,0
7504,ES_45183,0
7505,ES_45184,0
7506,ES_45185,2
7507,ES_45186,0
7508,ES_45187,0
7509,ES_45188,0
7510,ES_45189,0
7511,ES_45190,0
7512,ES_45191,0
7513,ES_45192,0
7514,ES_45193,0
7515,ES_45194,0
7516,ES_45195,0
7517,ES_45196,0
7518,ES_45197,0
7519,ES_45198,0
7520,ES_45199,0
7521,ES_45200,2
7522,ES_45201,0
7523,ES_45202,0
7524,ES_45203,0
7525,ES_45204,0
7526,ES_45205,0
7527,ES_45901,0
7528,ES_46001,0
7529,ES_46002,0
7530,ES_46003,0
7531,ES_46004,0
7532,ES_46005,0
7533,ES_46006,2
7534,ES_46007,2
7535,ES_46008,0
7536,ES_46009,0
7537,ES_46010,0
7538,ES_46011,2
7539,ES_46012,0
7540,ES_46013,2
7541,ES_46014,0
7542,ES_46015,0
7543,ES_46016,0
7544,ES_46017,1
7545,ES_46018,0
7546,ES_46019,2
7547,ES_46020,0
7548,ES_46021,2
7549,ES_46022,2
7550,ES_46023,0
7551,ES_46024,0
7552,ES_46025,0
7553,ES_46026,0
7554,ES_46027,0
7555,ES_46028,0
7556,ES_46029,2
7557,ES_46030,0
7558,ES_46031,2
7559,ES_46032,0
7560,ES_46033,0
7561,ES_46034,0
7562,ES_46035,2
7563,ES_46036,0
7564,ES_46037,0
7565,ES_46038,0
7566,ES_46039,0
7567,ES_46040,0
7568,ES_46041,0
7569,ES_46042,0
7570,ES_46043,0
7571,ES_46044,2
7572,ES_46045,0
7573,ES_46046,0
7574,ES_46047,0
7575,ES_46048,0
7576,ES_46049,0
7577,ES_46050,0
7578,ES_46051,2
7579,ES_46052,0
7580,ES_46053,0
7581,ES_46054,0
7582,ES_46055,0
7583,ES_46056,0
7584,ES_46057,0
7585,ES_46058,0
7586,ES_46059,0
7587,ES_46060,2
7588,ES_46061,0
7589,ES_46062,0
7590,ES_46063,0
7591,ES_46064,0
7592,ES_46065,0
7593,ES_46066,0
7594,ES_46067,0
7595,ES_46068,0
7596,ES_46069,0
7597,ES_46070,1
7598,ES_46071,0
7599,ES_46072,2
7600,ES_46073,0
7601,ES_46074,0
7602,ES_46075,0
7603,ES_46076,0
7604,ES_46077,2
7605,ES_46078,2
7606,ES_46079,0
7607,ES_46080,0
7608,ES_46081,2
7609,ES_46082,0
7610,ES_46083,2
7611,ES_46084,0
7612,ES_46085,2
7613,ES_46086,0
7614,ES_46087,0
7615,ES_46088,0
7616,ES_46089,0
7617,ES_46090,0
7618,ES_46091,0
7619,ES_46092,0
7620,ES_46093,0
7621,ES_46094,2
7622,ES_46095,0
7623,ES_46096,0
7624,ES_46097,0
7625,ES_46098,0
7626,ES_46099,2
7627,ES_46100,0
7628,ES_46101,0
7629,ES_46102,2
7630,ES_46103,0
7631,ES_46104,0
7632,ES_46105,2
7633,ES_46106,2
7634,ES_46107,0
7635,ES_46108,0
7636,ES_46109,2
7637,ES_46110,2
7638,ES_46111,2
7639,ES_46112,0
7640,ES_46113,0
7641,ES_46114,0
7642,ES_46115,0
7643,ES_46116,2
7644,ES_46117,0
7645,ES_46118,2
7646,ES_46119,0
7647,ES_46120,0
7648,ES_46121,0
7649,ES_46122,0
7650,ES_46123,0
7651,ES_46124,0
7652,ES_46125,0
7653,ES_46126,0
7654,ES_46127,0
7655,ES_46128,0
7656,ES_46129,0
7657,ES_46130,0
7658,ES_46131,1
7659,ES_46132,0
7660,ES_46133,0
7661,ES_46134,0
7662,ES_46135,2
7663,ES_46136,0
7664,ES_46137,0
7665,ES_46138,0
7666,ES_46139,2
7667,ES_46140,0
7668,ES_46141,0
7669,ES_46142,0
7670,ES_46143,2
7671,ES_46144,0
7672,ES_46145,1
7673,ES_46146,0
7674,ES_46147,1
7675,ES_46148,0
7676,ES_46149,0
7677,ES_46150,0
7678,ES_46151,0
7679,ES_46152,0
7680,ES_46153,0
7681,ES_46154,0
7682,ES_46155,0
7683,ES_46156,0
7684,ES_46157,0
7685,ES_46158,0
7686,ES_46159,2
7687,ES_46160,0
7688,ES_46161,0
7689,ES_46162,0
7690,ES_46163,0
7691,ES_46164,2
7692,ES_46165,0
7693,ES_46166,0
7694,ES_46167,0
7695,ES_46168,0
7696,ES_46169,0
7697,ES_46170,2
7698,ES_46171,2
7699,ES_46172,2
7700,ES_46173,0
7701,ES_46174,0
7702,ES_46175,0
7703,ES_46176,0
7704,ES_46177,0
7705,ES_46178,2
7706,ES_46179,0
7707,ES_46180,0
7708,ES_46181,1
7709,ES_46182,0
7710,ES_46183,0
7711,ES_46184,2
7712,ES_46185,0
7713,ES_46186,0
7714,ES_46187,0
7715,ES_46188,0
7716,ES_46189,0
